Earned Income Credit",,,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Amount of AGI,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,
,,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),(26),(27),(28),(29),(30),(31),(32),(33),(34),(35),(36),(37),(38),(39),(40),(41),(42),(43),(44),(45),(46),(47),(48),(49),(50),(51),(52),(53),(54),(55),(56),(57),(58),(59),(60),(61),(62),(63),(64),(65),(66),(67),(68),(69),(70),(71),(72),(73),(74),(75),(76),(77),(78),(79),(80),(81),(82),(83),(84),(85),(86),(87),(88),(89),(90),(91),(92),(93),(94),(95),(96),(97),(98),(99),(100),(101),(102),(103),(104),(105),(106),(107),(108),(109),(110),(111),(112),(113),(114),(115),(116),(117),(118),(119),(120),(121),(122),(123),(124),(125),(126),(127),(128),(129),(130),(131),(132),(133),(134),(135),(136),(137),(138),(139),(140),(141),(142),(143),(144),(145),(146),(147),(148),(149),
01,"$1 under $10,000","50,450","45,510","2,900","1,550","41,650","5,000","23,230","20,480","30,670","3,780","1,920",450,"1,470",170,"1,860","10,270","234,337","50,450","239,310","37,310","175,999","11,180","5,035","7,510","8,128","6,800","4,871",230,91,"4,980","18,257","5,710","2,874","7,330","33,543",20,470,"1,599",160,559,570,"-2,089","5,340","4,973",60,12,**,**,430,"1,531",100,325,950,"1,003","49,570","441,784","49,570","427,280","8,070","14,505",880,"20,423","4,595",710,"12,657",300,507,380,186,550,"3,312",50,22,730,"3,327",790,"3,580",390,"3,383",**,**,**,**,30,61,470,588,**,**,120,45,"2,820","4,987","1,600",341,0,0,170,89,260,31,180,5,0,0,40,9,**,**,30,13,0,0,"4,280","3,009","1,470","13,871","1,550","14,329",**,**,"40,000","23,395","8,180","6,722","6,720","5,793","1,560","1,045","1,180","1,050",410,358,"1,520",310,"6,210","3,477",0,0,0,0,"3,870","1,803","37,910","21,736","37,690","21,391",290,345,
01,"$10,000 under $25,000","51,840","37,920","6,990","5,980","44,830","3,970","26,140","31,520","67,300","15,380","1,840",440,"1,400",120,"5,960","14,910","887,466","51,840","904,095","37,990","618,802","12,920","10,978","8,210","18,252","7,460","11,073",670,242,"7,660","75,601","6,210","11,627","12,640","143,558",40,"2,080","9,694","6,700","13,523","1,320","1,003","10,530","16,629",340,77,60,258,900,"3,790",470,"1,688","3,440","3,821","49,780","721,481","49,780","700,778","11,090","20,703","2,060","48,125","37,041","1,530","25,830",920,"1,390",920,534,"1,490","8,650",130,119,"1,820","8,895","1,970","9,806","1,070","8,607",30,206,60,16,40,51,"1,360","2,729",90,681,"3,290","2,568","34,030","195,803","33,130","19,492",**,**,620,306,"10,340","3,545",800,40,540,198,"2,850","1,437","3,680",611,"3,180","1,241",**,**,"6,720","12,087","4,680","42,499","4,830","42,987","1,590",875,"47,120","111,877","12,240","33,802","10,260","29,190","7,000","11,994","2,380","2,067","1,210","1,232","26,690","15,947","31,490","29,223",**,**,0,0,"5,580","6,895","43,750","89,382","43,260","88,072",690,"1,310",
01,"$25,000 under $50,000","70,570","44,680","13,940","9,950","62,550","4,590","36,330","46,530","111,020","27,750","1,350",360,980,70,"9,110","18,250","2,605,583","70,570","2,648,254","58,210","2,003,488","19,740","17,162","12,100","33,662","11,050","21,259","2,560",805,"8,720","114,084","9,310","27,504","16,030","290,939",60,"3,580","20,268","13,980","108,965","2,720","22,450","18,560","42,671","1,200",280,160,"1,498","1,710","8,902","1,520","6,629","9,960","12,401","65,630","1,016,498","65,630","994,257","11,470","22,242","4,940","113,466","191,180","2,620","43,427","3,360","6,650","1,330",915,"3,960","22,511",430,513,"4,510","26,441","4,860","29,135","3,250","26,984",80,513,140,123,70,88,"3,710","10,211",200,"2,465","7,980","14,429","69,630","1,462,889","68,880","159,951",**,**,"2,650","2,297","25,580","28,283","2,640",187,"2,440","1,528","5,240","5,893","8,820","1,681","14,680","18,672",160,160,"7,060","19,520","6,720","64,619","6,930","66,356","2,710","1,742","68,230","274,716","10,530","21,856","8,930","17,798","9,660","18,465","3,220","2,937","1,550","1,831","57,230","131,668","60,450","153,818",**,**,0,0,"10,350","17,134","59,680","137,492","58,780","134,498","1,310","2,994",
01,"$50,000 under $75,000","50,950","26,010","17,330","6,050","44,890","3,500","28,680","31,280","91,880","23,810",600,90,500,0,"4,690","16,390","3,147,859","50,950","3,190,873","42,280","2,326,817","20,110","20,838","12,520","46,472","11,570","30,731","5,100","1,416","6,780","103,143","9,850","41,140","14,910","382,511",70,"2,410","14,124","12,450","208,401","2,700","32,554","14,890","43,014","1,420",344,220,"2,253","1,550","10,201","1,540","7,665","7,770","9,192","43,190","756,718","43,190","738,086","9,610","18,632","7,750","174,337","488,949","2,620","44,400","6,330","18,773","1,260","1,067","6,930","38,698",670,657,"7,290","51,384","7,720","54,471","6,110","52,008",100,676,300,178,150,242,"6,080","17,528",290,"3,859","7,240","20,008","50,760","2,194,871","50,600","273,964",20,81,"1,480","4,243","19,010","37,386","3,460",381,"1,870","1,069","3,680","4,857","2,750",495,"13,420","29,756",170,324,"5,330","17,864","2,110","27,296","2,640","31,442","1,070",988,"50,010","336,951",300,108,220,84,"3,030","5,168","2,460","2,420",480,771,"47,360","236,578","48,360","256,460",20,11,0,0,"10,970","25,181","39,830","104,631","38,750","100,955","1,500","3,676",
01,"$75,000 under $100,000","37,860","12,350","21,310","3,380","33,390","2,610","22,750","22,020","81,760","22,670",250,40,220,0,"2,560","13,980","3,292,148","37,860","3,330,791","31,610","2,363,436","18,750","23,131","12,110","52,000","11,200","35,227","6,480","2,065","5,790","94,490","9,560","46,484","13,280","445,437",50,"2,000","11,632","10,670","233,620","2,720","42,817","10,560","38,643","1,580",395,230,"2,982","1,330","11,056","1,170","6,607","4,050","4,636","29,930","619,488","29,930","603,091","8,050","16,397","7,930","191,125","691,920","2,100","38,087","6,790","26,709","1,020",947,"7,310","43,029",720,634,"7,500","60,712","7,910","64,158","6,580","60,657",120,783,290,166,150,452,"6,460","22,515",310,"3,548","6,480","22,108","37,780","2,455,937","37,710","326,890",**,**,760,"3,642","16,120","39,723","3,540",522,"2,060","1,204","2,940","4,254",0,0,"12,620","32,782",140,292,"4,610","16,420",640,"8,106","1,010","11,884",420,521,"37,430","369,811",0,0,0,0,590,947,"2,240","2,212",150,363,"37,050","287,167","37,290","305,517",**,**,0,0,"9,560","27,058","28,230","90,497","27,060","86,001","1,560","4,496",
01,"$100,000 under $200,000","73,810","10,450","59,510","3,110","65,410","5,370","45,430","35,320","196,660","63,410",170,0,170,0,"2,970","25,910","10,270,993","73,810","10,390,374","64,170","7,603,303","44,720","67,189","31,330","181,149","29,250","129,961","20,290","9,057","13,340","305,134","25,720","231,340","26,460","1,230,936",140,"3,610","21,419","18,100","481,832","7,850","186,844","25,810","119,381","5,210","1,425","1,120","17,282","3,220","33,975","2,800","16,321","9,280","10,211","54,310","1,257,232","54,310","1,227,481","14,000","29,751","19,500","565,141","2,804,133","3,530","71,407","17,680","112,722","1,670","2,028","18,570","133,541","1,820","1,168","18,530","173,235","19,480","184,958","17,140","205,958",250,"1,442",950,613,560,"2,236","17,320","85,320",810,"11,405","16,740","86,047","73,750","8,350,906","73,690","1,283,900",100,349,560,"4,861","41,780","116,925","10,210","2,212","7,740","4,731","7,030","10,020",0,0,"33,280","95,457",290,"1,047","10,750","48,864",100,"1,199",640,"6,316",370,735,"73,310","1,305,708",0,0,0,0,130,226,"5,900","5,942",20,33,"73,500","1,166,976","73,570","1,222,692",610,178,200,75,"27,880","110,149","45,770","190,928","42,740","171,504","4,070","19,424",
01,"$200,000 under $500,000","29,150","2,250","26,050",670,"26,170","2,210","19,850","8,840","87,250","32,110",**,0,**,0,440,"9,280","8,352,157","29,150","8,472,739","26,470","6,061,414","22,790","63,323","19,250","228,675","18,400","175,688","8,280","10,111","6,230","310,062","17,460","406,885","9,750","633,654",70,830,"5,517","5,150","153,774","6,840","513,793","9,190","120,582","1,570",401,"1,500","39,047","2,600","37,682",510,"4,825",0,0,"15,790","376,548","15,790","368,533","3,760","8,015","13,360","470,523","3,953,079",730,"21,676","12,530","165,275",800,"1,353","12,860","126,504","1,020",541,"12,940","127,927","13,350","137,163","12,110","190,979",170,"1,482",830,462,880,"5,641","12,380","95,896",570,"16,241","10,450","119,325","29,140","7,381,127","29,130","1,458,246",330,"1,861",110,"1,290","20,790","60,666","8,140","5,863","3,570","2,044",0,0,0,0,"14,620","42,628",130,699,"5,700","42,062",0,0,110,"1,282",80,314,"29,010","1,457,758",0,0,0,0,**,**,0,0,0,0,"29,120","1,397,579","29,130","1,469,227","13,780","10,573","14,670","13,754","15,050","147,380","14,020","133,804","11,310","88,156","3,520","45,648",
01,"$500,000 or more","6,140",420,"5,530",130,"5,610",430,"5,180",770,"18,030","6,630",0,0,0,0,**,"2,070","8,393,256","6,140","8,480,329","5,560","3,963,064","5,730","117,677","5,300","338,856","5,140","264,390","2,530","37,846","1,620","220,844","5,280","1,695,855","1,780","134,710",40,70,617,910,"28,204","3,180","1,755,133","2,740","87,073",90,22,680,"31,674","1,240","23,170",130,"1,405",0,0,"2,170","51,849","2,170","50,729",530,"1,119","3,960","379,624","6,109,283",40,"2,372","3,740","236,289",220,528,"3,750","61,427",200,202,"3,870","38,567","3,960","48,084","3,280","63,636",70,"1,163",280,79,820,"22,438","3,800","220,790",340,"24,233","3,110","257,259","6,140","7,704,364","6,140","2,207,112",240,"5,349",**,**,"4,070","48,063","3,390","32,212",370,214,0,0,0,0,40,44,40,326,"1,860","26,757",0,0,**,**,**,**,"6,110","2,233,688",0,0,0,0,0,0,0,0,0,0,"6,130","2,134,893","6,130","2,244,703","4,810","28,204","5,530","51,915","3,410","225,621","2,690","211,470","1,240","54,043","1,710","157,427",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,,"304,820","156,590","67,860","74,360","269,760","20,830","152,600","214,320","566,230","208,120","7,210","6,400",830,"2,020","58,570","55,040","13,440,767","303,880","13,561,538","258,920","10,947,462","60,270","62,916","24,820","76,767","22,390","52,158","17,220","5,857","47,820","469,741","19,480","227,380","48,410","1,104,254",0,"12,990","68,146","27,220","342,817","7,670","218,746","73,140","120,771","4,550","1,132",390,"7,298","2,190","12,463","3,330","13,889","29,530","32,414","282,080","4,513,557","282,080","4,451,547","33,670","62,008","20,480","494,122","2,149,956","5,620","79,345","18,630","136,763","1,410","1,826","15,820","45,409","3,570","6,961","18,750","135,820","20,380","158,156","15,050","122,621",220,"1,331",390,529,200,"1,239","16,750","96,615","1,530","29,779","23,120","73,751","226,240","8,797,449","225,980","1,271,556",100,428,"4,360","7,215","110,570","178,632","5,180","2,452","14,280","8,488","19,680","21,693","20,530","3,619","83,200","134,122","2,580","3,896","38,540","79,349","14,800","132,436","16,010","142,162","8,370","6,224","291,150","1,825,536","90,040","237,331","81,020","206,737","67,270","115,757","18,840","17,476","2,280","1,875","174,600","1,092,924","202,930","1,191,733","1,750","1,871","1,700","4,442","43,970","134,949","253,990","765,098","252,330","749,790","2,210","15,307",
