Earned Income Credit",,,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Amount of AGI,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,
,,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),(26),(27),(28),(29),(30),(31),(32),(33),(34),(35),(36),(37),(38),(39),(40),(41),(42),(43),(44),(45),(46),(47),(48),(49),(50),(51),(52),(53),(54),(55),(56),(57),(58),(59),(60),(61),(62),(63),(64),(65),(66),(67),(68),(69),(70),(71),(72),(73),(74),(75),(76),(77),(78),(79),(80),(81),(82),(83),(84),(85),(86),(87),(88),(89),(90),(91),(92),(93),(94),(95),(96),(97),(98),(99),(100),(101),(102),(103),(104),(105),(106),(107),(108),(109),(110),(111),(112),(113),(114),(115),(116),(117),(118),(119),(120),(121),(122),(123),(124),(125),(126),(127),(128),(129),(130),(131),(132),(133),(134),(135),(136),(137),(138),(139),(140),(141),(142),(143),(144),(145),(146),(147),(148),(149),
01,"$1 under $10,000","48,270","42,510","2,750","2,740","42,160","2,970","19,420","25,130","36,820","6,820","3,140",900,"2,240",290,"3,130","10,410","240,936","48,270","244,406","36,400","195,252","9,790","3,057","5,140","4,558","4,690","2,829",440,307,"3,540","10,644","4,100","2,489","6,960","33,604",80,300,946,80,215,430,-782,"3,690","3,470",30,7,**,**,320,939,70,212,610,538,"47,750","483,212","47,750","468,922","8,090","14,291",520,"11,817","2,628",410,"7,663",150,225,260,120,340,"1,605",40,13,430,"1,697",480,"1,897",240,"1,696",0,0,0,0,**,**,270,329,**,**,60,12,"1,860","3,088","1,190",280,0,0,370,128,230,29,150,4,0,0,**,**,**,**,30,11,0,0,"2,890","2,101","1,350","12,306","1,410","12,421",**,**,"39,380","27,594","10,480","11,109","9,440","10,228","3,070","2,005",990,851,660,455,"1,130",254,"4,400","2,488",0,0,0,0,"2,320","1,027","38,070","26,160","37,950","25,968",170,193,
01,"$10,000 under $25,000","61,730","43,480","7,730","9,930","55,970","2,650","28,130","43,300","86,770","24,350","2,200",660,"1,540",210,"10,320","15,930","1,057,963","61,730","1,070,017","48,050","781,769","13,410","7,489","7,320","13,545","6,740","8,780","1,470",961,"6,340","51,826","5,700","8,792","14,960","180,789",180,"1,720","6,706","7,420","13,311",950,967,"8,870","12,054",230,49,30,114,710,"2,212",350,"1,161","2,970","2,594","60,290","884,514","60,290","861,652","12,200","22,862","1,430","36,247","25,511","1,190","22,805",550,"1,013",740,441,"1,020","4,831",100,79,"1,270","5,364","1,380","5,914",680,"4,505",**,**,**,**,**,**,910,"2,282",60,494,"2,410","1,597","40,210","227,064","39,670","23,025",**,**,"1,650",652,"13,870","4,787",730,30,560,189,"3,120","1,594","5,180",836,"5,480","2,122",**,**,"5,330","8,867","4,300","33,775","4,390","33,889","2,100","1,098","57,370","146,922","17,670","55,257","15,650","50,518","11,780","20,366","2,660","2,207","1,750","1,293","30,620","18,238","35,170","28,564",0,0,0,0,"5,260","4,647","53,830","122,850","53,570","122,236",390,614,
01,"$25,000 under $50,000","80,720","48,810","17,040","13,600","74,060","2,950","39,530","57,430","134,280","37,320","1,640",600,"1,040",90,"12,720","19,890","2,959,715","80,720","2,991,493","68,290","2,332,775","21,960","13,591","11,260","25,805","10,460","16,900","7,410","5,221","6,910","68,428","8,950","24,884","19,660","367,404",320,"2,890","11,779","16,090","119,212","1,850","11,064","16,540","31,778","1,240",290,90,657,"1,190","4,994","1,260","5,139","9,330","9,808","77,470","1,223,588","77,470","1,197,467","13,160","26,121","3,250","73,148","125,382","1,990","32,075","2,310","4,655",810,640,"2,630","12,464",320,308,"2,940","15,751","3,200","17,430","2,050","13,740",40,207,80,46,60,45,"2,370","8,077",120,"1,115","6,220","9,823","79,900","1,649,118","79,250","180,604",**,**,"3,200","2,649","31,840","35,707","2,630",161,"2,230","1,226","4,690","4,737","12,670","2,484","19,780","26,944",80,58,"5,220","13,413","4,970","37,813","5,180","40,485","3,920","2,345","78,570","304,712","14,310","30,116","12,520","26,278","13,380","26,505","2,730","2,268","1,380","1,274","64,410","144,897","67,580","161,630",**,**,0,0,"12,020","15,631","68,180","158,002","67,560","156,114",940,"1,888",
01,"$50,000 under $75,000","53,130","23,770","22,530","6,020","48,740","2,050","28,910","34,500","104,810","29,260",580,130,450,0,"5,570","16,360","3,281,643","53,130","3,315,194","44,890","2,452,273","20,970","15,909","11,370","33,010","10,610","22,916","12,630","9,833","5,800","60,568","9,170","36,703","16,890","449,155",300,"2,080","8,466","13,160","213,707","1,950","19,272","13,770","33,551","1,400",338,120,"1,048","1,020","5,992","1,210","5,571","7,310","8,002","47,590","880,253","47,590","860,498","10,040","19,756","5,540","119,878","350,622","2,080","36,244","5,000","16,641",480,528,"4,960","22,610",630,502,"5,230","35,936","5,520","38,126","4,200","27,476",90,424,120,78,60,175,"4,030","14,394",190,"2,265","6,000","14,379","52,960","2,263,024","52,850","277,303",0,0,"1,270","3,103","21,470","44,702","3,300",278,"1,830",888,"3,330","4,054","3,880",675,"15,790","38,301",70,77,"4,290","12,193","1,300","13,201","1,750","16,246","1,370","1,238","52,410","331,850",440,193,340,149,"4,090","7,509","2,160","1,990",350,647,"48,610","232,602","49,800","247,677",**,**,0,0,"11,870","22,098","41,140","105,603","40,370","103,077","1,110","2,525",
01,"$75,000 under $100,000","38,020","8,790","26,440","2,490","35,000","1,470","21,690","23,780","90,490","26,060",220,30,180,0,"2,780","12,950","3,301,724","38,020","3,332,657","32,590","2,410,219","18,590","15,928","10,750","37,284","10,050","26,596","13,820","12,172","5,110","64,310","8,700","47,756","13,940","470,325",290,"1,620","6,574","10,250","221,611","1,990","24,474","10,570","30,933","1,300",340,140,"1,312",830,"6,224","1,000","5,253","4,980","5,652","32,840","720,584","32,840","704,728","7,740","15,856","5,180","120,252","449,213","1,510","27,338","4,880","22,371",270,325,"4,790","23,065",550,461,"4,920","40,414","5,170","42,520","4,190","30,469",80,372,110,41,110,320,"4,010","16,591",210,"2,113","5,770","17,094","37,970","2,439,676","37,920","308,232",0,0,450,"1,911","17,340","46,116","3,340",331,"2,190","1,126","3,030","4,076",0,0,"13,950","39,976",60,72,"3,910","11,900",300,"2,871",560,"4,985",520,622,"37,710","339,330",0,0,0,0,840,"1,315","2,120","2,022",80,93,"37,040","262,116","37,330","276,622",**,**,0,0,"9,620","22,676","28,350","84,838","27,580","81,984","1,130","2,853",
01,"$100,000 under $200,000","59,270","5,750","51,680","1,650","54,850","2,490","33,750","29,360","165,280","54,350",180,30,150,0,"2,530","17,700","7,964,878","59,270","8,038,773","53,090","6,063,304","35,280","37,931","22,200","112,110","20,930","83,820","33,170","34,940","9,010","151,524","18,630","179,109","21,060","937,002",480,"1,990","7,950","12,540","314,217","5,270","127,009","20,480","73,895","3,770","1,026",530,"7,471","1,660","17,105","1,690","9,155","9,060","10,071","49,320","1,163,527","49,320","1,143,465","9,540","20,062","9,950","284,401","1,390,412","2,040","38,066","9,590","72,059",330,675,"9,350","54,110","1,180",977,"9,550","90,418","9,940","95,391","8,290","78,397",160,698,290,253,250,878,"8,690","60,654",560,"9,369","11,680","55,973","59,250","6,455,369","59,220","957,214",40,281,330,"2,497","34,290","100,396","7,430","1,305","5,760","2,959","6,540","9,278",0,0,"28,080","84,038",130,347,"6,870","26,974",50,437,350,"3,005",380,717,"58,990","940,052",0,0,0,0,110,240,"5,350","5,474",**,**,"59,060","856,818","59,120","890,379",240,65,40,11,"23,600","82,482","35,590","131,013","33,850","120,357","2,480","10,656",
01,"$200,000 under $500,000","12,550",990,"11,250",280,"11,720",550,"8,510","3,780","36,630","12,860",**,0,**,0,180,"3,740","3,487,554","12,550","3,539,418","11,300","2,370,760","9,930","27,495","7,620","95,924","7,320","75,271","6,500","12,906","2,370","113,393","7,190","196,826","4,510","307,364",170,230,"1,124","2,240","60,699","3,290","277,672","3,810","51,864",440,110,460,"12,028","1,190","16,122",210,"1,975",0,0,"8,050","191,821","8,050","188,441","1,600","3,380","4,490","164,120","1,308,363",260,"7,977","4,300","72,290",180,361,"4,220","33,981",360,228,"4,350","43,167","4,490","46,510","3,820","48,431",100,730,150,72,360,"2,453","4,190","49,669",320,"9,805","4,650","67,384","12,550","3,062,486","12,550","594,962",100,595,40,349,"8,680","26,212","3,520","3,037","1,080",501,0,0,0,0,"5,930","17,684",20,53,"2,130","15,555",0,0,50,412,100,407,"12,460","594,887",0,0,0,0,0,0,0,0,0,0,"12,530","568,750","12,540","596,966","4,760","3,473","5,740","5,516","6,720","66,785","5,800","63,931","4,620","41,074","1,590","22,857",
01,"$500,000 or more","2,190",240,"1,890",60,"2,050",110,"1,940",360,"6,110","2,140",0,0,0,0,**,790,"2,655,694","2,190","2,682,608","1,940","984,587","2,060","47,786","1,800","221,342","1,750","192,994",910,"13,506",490,"39,836","1,820","510,563",710,"48,305",60,**,**,400,"11,939","1,280","699,446","1,070","26,914",30,8,140,"4,770",570,"9,015",50,433,0,0,890,"20,965",890,"20,498",220,467,"1,310","133,961","1,836,086",**,**,"1,240","95,490",70,172,"1,180","17,057",30,16,"1,280","12,749","1,310","16,406",910,"14,387",**,**,50,6,270,"8,351","1,250","75,784",150,"7,216","1,230","131,437","2,190","2,369,767","2,190","645,206",140,"1,967",0,0,"1,460","18,809","1,160","7,362",90,45,0,0,0,0,**,**,**,**,610,"5,147",0,0,**,**,**,**,"2,180","674,255",0,0,0,0,0,0,0,0,0,0,"2,190","624,364","2,190","657,639","1,400","6,146","1,960","21,166","1,090","76,133","1,100","92,226",510,"21,508",710,"70,718",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,,"384,280","202,630","145,180","32,360","350,360","15,110","179,130","225,420","690,110","187,880","9,420","4,440","4,980",990,"34,710","98,020","30,047,555","383,470","30,413,118","324,520","20,473,189","156,670","251,087","99,880","726,629","93,460","546,148","80,850","113,486","52,550","753,886","87,320","1,856,961","95,130","3,021,730","7,520","7,890","29,642","60,000","1,001,536","23,480","2,137,217","100,190","365,563","8,040","1,998","2,880","57,117","11,540","88,512","7,520","34,930","45,480","49,129","341,360","5,758,774","341,360","5,641,659","59,760","117,112","38,770","1,226,441","8,308,925","9,980","191,351","34,600","436,857","3,520","3,588","34,290","242,649","4,050","3,611","36,960","312,801","38,510","349,410","29,400","275,319",700,"4,192",990,486,"1,840","28,679","30,730","332,817","2,030","40,585","51,820","471,151","318,070","23,262,053","315,580","4,044,301",380,"4,150","8,090","10,249","142,590","315,144","33,780","27,438","18,160","9,445","23,380","23,983","21,870","3,972","88,270","215,894",560,"1,533","41,980","134,037","13,460","80,382","15,110","88,986","7,750","5,343","365,300","4,468,040","37,710","77,912","32,480","69,073","28,870","50,760","15,620","14,337","5,510","5,050","287,880","3,728,272","301,440","3,945,708","9,570","16,167","12,400","46,965","88,400","387,624","283,080","906,884","274,120","667,939","12,790","236,405",
