Earned Income Credit",,,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Amount of AGI,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,
,,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),(26),(27),(28),(29),(30),(31),(32),(33),(34),(35),(36),(37),(38),(39),(40),(41),(42),(43),(44),(45),(46),(47),(48),(49),(50),(51),(52),(53),(54),(55),(56),(57),(58),(59),(60),(61),(62),(63),(64),(65),(66),(67),(68),(69),(70),(71),(72),(73),(74),(75),(76),(77),(78),(79),(80),(81),(82),(83),(84),(85),(86),(87),(88),(89),(90),(91),(92),(93),(94),(95),(96),(97),(98),(99),(100),(101),(102),(103),(104),(105),(106),(107),(108),(109),(110),(111),(112),(113),(114),(115),(116),(117),(118),(119),(120),(121),(122),(123),(124),(125),(126),(127),(128),(129),(130),(131),(132),(133),(134),(135),(136),(137),(138),(139),(140),(141),(142),(143),(144),(145),(146),(147),(148),(149),
01,"$1 under $10,000","46,420","38,510","1,860","5,490","40,150","3,010","15,070","25,380","48,880","11,000","6,440","3,090","3,350",700,"6,520","11,540","237,033","46,420","241,004","33,170","195,087","5,320","1,692","3,240","3,222","2,560","2,168",360,199,"5,590","9,515","2,050","1,315","6,650","32,417",**,750,"1,910",120,551,270,"-1,399","4,870","3,971",90,21,**,**,330,856,100,259,690,679,"45,990","536,496","45,990","522,023","8,540","14,473",420,"7,685","2,253",330,"4,635",160,158,180,108,240,779,200,101,340,960,390,"1,096",180,"1,190",0,0,**,**,20,41,240,410,**,**,40,29,770,"1,594",830,226,0,0,360,119,190,45,80,3,0,0,30,9,**,**,60,21,0,0,"4,070","3,051","2,070","13,543","2,190","13,987",**,**,"37,210","38,829","17,920","20,342","16,340","18,751","5,570","3,799","1,860","1,642",720,405,730,191,"5,160","3,409",0,0,0,0,"2,660","1,309","35,540","36,761","35,450","36,622",120,139,
01,"$10,000 under $25,000","87,640","49,480","5,490","31,360","78,660","4,230","33,510","67,370","152,590","63,790","4,090","2,570","1,520",740,"25,970","15,050","1,503,454","87,640","1,522,263","73,930","1,249,136","7,400","4,052","4,300","8,031","3,930","5,398","1,270",761,"17,280","84,982","3,310","6,768","13,010","145,316",40,"3,320","10,404","5,590","10,590",610,"1,062","16,830","18,809",580,132,50,274,730,"1,694",430,"1,198","3,440","3,354","86,250","1,283,927","86,250","1,265,615","10,480","18,312","1,390","28,079","25,447","1,100","15,342",760,974,490,410,820,"2,301",800,456,"1,120","3,341","1,340","3,887",650,"3,589",**,**,**,**,**,**,"1,000","4,068",90,715,"4,000","2,531","55,200","294,926","55,100","30,331",30,140,"2,050",729,"25,450","8,707",440,23,"1,510",484,"4,740","2,207","7,450","1,260","13,660","4,692",60,25,"12,640","19,692","7,620","45,655","7,880","46,766","2,060","1,149","84,210","297,861","42,640","154,994","39,640","140,686","31,610","54,821","5,560","5,033","2,140","1,366","35,310","21,624","46,670","42,866",0,0,0,0,"6,930","6,795","79,200","261,511","78,990","261,104",300,407,
01,"$25,000 under $50,000","96,580","55,000","10,980","27,330","85,020","5,210","33,900","69,000","163,050","56,130","3,950","2,600","1,360",410,"21,760","17,610","3,465,477","96,580","3,499,263","87,540","3,038,756","13,210","7,067","7,890","16,881","7,300","11,670","6,100","3,669","11,050","33,468","6,150","15,433","16,840","283,271",40,"2,840","9,105","11,270","78,706","1,150","6,532","20,350","33,786","1,970",465,100,722,"1,040","3,736","1,310","4,174","12,320","13,937","92,260","1,388,559","92,260","1,370,397","10,030","18,161","4,320","93,985","165,424","2,870","38,929","3,370","5,544",780,"1,237","2,680","7,198","2,830","2,319","3,650","13,266","4,270","15,862","2,260","12,004",60,313,70,65,40,116,"3,650","22,553",270,"2,164","6,060","8,851","95,950","1,955,699","95,610","216,329",0,0,"3,500","2,603","44,190","51,912","1,740",131,"4,650","2,880","8,400","8,904","16,410","2,915","30,040","36,609",290,275,"5,950","12,717","5,800","31,395","6,080","34,712","3,320","2,015","94,570","370,520","24,230","53,571","22,260","49,138","21,440","41,739","5,030","4,346","1,120",969,"71,740","164,417","75,170","180,321",40,66,0,0,"15,140","20,944","81,130","210,149","80,760","209,254",530,895,
01,"$50,000 under $75,000","44,270","24,040","11,700","6,810","38,540","2,870","18,370","27,890","75,110","19,260","1,090",640,450,0,"5,980","11,510","2,699,990","44,270","2,726,024","39,160","2,189,648","11,780","8,184","7,750","22,920","7,290","16,475","8,150","5,834","5,640","35,474","6,230","23,888","11,570","296,448",50,"1,060","3,241","7,970","121,718","1,100","8,910","13,040","26,034","1,290",315,100,934,650,"3,133",910,"3,534","8,420","10,432","39,400","646,533","39,400","634,537","6,560","11,995","4,870","108,961","304,241","2,180","31,650","4,230","11,850",560,"1,030","3,880","10,757","3,480","2,361","4,260","22,199","4,850","24,918","3,410","19,916",60,313,100,97,40,45,"4,150","27,033",320,"2,959","4,330","8,887","44,160","1,925,466","44,100","242,870",**,**,830,"1,951","15,760","29,329","2,230",199,"1,710",935,"3,200","3,703","2,200",365,"11,190","23,506",200,315,"3,480","8,623",690,"5,147","1,090","7,343",850,760,"43,640","279,414",220,88,160,66,"2,370","4,257","1,740","1,575",140,200,"41,600","213,541","42,250","224,166",**,**,0,0,"10,760","21,984","33,440","76,313","33,060","75,126",540,"1,187",
01,"$75,000 under $100,000","22,630","8,910","10,960","2,120","19,760","1,490","10,600","13,370","44,710","11,150",340,210,130,0,"2,140","7,090","1,950,048","22,630","1,967,031","19,910","1,499,523","8,700","7,114","6,150","23,497","5,770","17,142","6,370","5,440","3,520","32,853","5,030","30,027","7,520","246,549",60,530,"1,828","4,960","96,733",990,"12,064","6,250","16,983",860,225,110,"1,042",510,"3,086",440,"2,246","3,160","3,809","18,620","361,074","18,620","353,534","3,910","7,540","4,020","93,751","347,904","1,120","18,956","3,710","14,932",280,553,"3,590","11,262","2,980","1,875","3,660","25,069","4,000","27,322","3,190","20,799",50,332,80,69,50,77,"3,410","22,274",240,"2,856","3,260","8,558","22,580","1,481,151","22,550","202,750",**,**,270,"1,014","8,650","19,324","1,980",278,"1,260",707,"1,570","1,911",0,0,"6,370","15,857",80,155,"2,350","6,928",140,"1,049",310,"2,127",250,320,"22,390","219,669",0,0,0,0,350,562,930,815,20,24,"22,170","183,426","22,300","191,897",**,**,0,0,"6,420","17,049","16,160","44,322","15,790","42,957",490,"1,365",
01,"$100,000 under $200,000","27,050","6,450","18,940","1,190","23,840","1,750","13,600","13,100","62,440","16,480",230,150,90,0,"1,550","8,590","3,611,554","27,050","3,646,183","24,050","2,722,699","14,260","17,033","10,960","69,215","10,340","53,748","11,390","11,640","5,280","81,791","9,300","94,573","9,610","431,327",90,640,"2,212","5,770","133,861","2,250","50,479","9,370","34,629","1,190",321,360,"5,465",890,"6,693",650,"3,188","4,400","5,686","20,210","446,038","20,210","437,353","4,260","8,685","6,850","191,430","947,444","1,210","23,712","6,500","44,113",310,702,"6,300","25,616","5,190","3,617","6,310","56,277","6,840","61,197","5,480","44,239",90,514,180,131,210,"1,071","6,070","51,842",400,"7,846","5,660","23,590","27,020","2,943,672","26,990","456,794",30,103,140,883,"12,880","30,786","4,110",934,"2,280","1,240","2,070","2,549",0,0,"9,050","24,349",90,196,"3,820","14,935",30,178,170,"1,141",200,365,"26,840","461,014",0,0,0,0,50,121,"1,440","1,330",0,0,"26,930","426,008","26,950","444,393",290,100,120,33,"10,760","43,744","16,240","59,618","15,390","53,887","1,110","5,731",
01,"$200,000 under $500,000","7,420","1,350","5,810",180,"6,690",480,"4,880","2,170","19,050","5,860",**,**,**,0,150,"2,610","2,129,366","7,420","2,166,543","6,430","1,420,265","5,720","15,349","5,010","93,069","4,840","75,629","3,360","6,060","2,020","87,894","4,680","139,156","2,730","198,512",50,90,325,"1,590","45,335","1,810","132,721","2,580","37,177",190,48,530,"13,969",730,"8,159",90,739,0,0,"3,830","88,406","3,830","86,231","1,030","2,175","3,590","136,704","1,079,949",210,"8,539","3,250","51,519",330,921,"3,340","23,302","2,740","2,250","3,440","34,029","3,590","37,003","2,920","37,112",50,348,130,61,320,"2,043","3,390","44,303",210,"6,430","2,970","27,399","7,410","1,875,903","7,400","374,833",100,"1,142",**,**,"4,920","14,716","2,690","2,598",920,448,0,0,0,0,"2,770","8,171",20,159,"1,880","13,982",0,0,**,**,40,122,"7,370","377,368",0,0,0,0,0,0,0,0,0,0,"7,400","360,117","7,410","383,288","3,410","2,740","3,940","4,619","3,940","42,970","3,460","36,444","2,660","22,781","1,010","13,663",
01,"$500,000 or more","1,710",260,"1,390",50,"1,560",120,"1,470",240,"4,750","1,740",0,0,0,0,**,660,"2,352,059","1,710","2,381,785","1,430","1,040,614","1,610","62,457","1,510","156,743","1,480","133,045",850,"10,308",560,"64,978","1,480","379,398",560,"49,169",30,**,**,320,"10,341",920,"396,573",900,"29,726",**,**,310,"12,261",380,"5,238",**,**,0,0,410,"9,429",410,"9,156",130,273,"1,300","180,985","1,975,875",30,"2,410","1,040","76,530",250,843,"1,230","17,119","1,000","1,331","1,270","12,665","1,300","16,688",980,"17,327",30,246,70,12,320,"15,772","1,260","120,842",140,"7,846",830,"42,392","1,710","2,119,312","1,710","597,262",120,"1,966",**,**,"1,270","13,403","1,090","8,010",160,87,0,0,0,0,**,**,**,**,720,"11,770",0,0,**,**,**,**,"1,700","630,813",0,0,0,0,0,0,0,0,0,0,"1,710","583,859","1,710","625,208","1,290","8,506","1,540","19,652",900,"55,957",810,"61,056",340,"15,708",540,"45,348",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,,"390,010","183,470","169,350","29,950","342,790","26,810","193,860","202,160","735,570","211,390","7,060","1,820","5,250",220,"27,560","124,320","43,320,477","388,830","43,902,904","309,930","26,758,573","173,940","485,740","139,170","1,867,941","132,130","1,493,230","92,680","161,995","62,740","1,296,824","121,440","4,156,559","118,820","4,149,194","1,400","7,480","24,128","78,230","1,361,299","33,750","3,768,640","105,050","582,427","10,770","2,746","5,300","133,635","16,230","145,667","7,760","43,003","37,580","42,512","323,900","5,572,470","323,900","5,426,414","73,700","146,058","61,810","2,475,300","19,288,183","16,910","351,592","51,480","765,175","9,380","17,026","56,080","366,369","48,360","37,370","58,390","487,243","61,470","546,300","46,800","522,329",810,"6,163","2,160",966,"4,700","76,941","54,570","874,774","3,580","89,783","65,190","620,367","323,310","35,607,629","318,800","7,058,479","1,050","15,886","7,640","11,569","159,840","390,522","50,980","55,356","21,600","11,925","23,470","25,706","16,430","3,047","98,240","245,566",580,"1,720","50,850","231,157","14,370","104,591","15,980","115,926","5,620","4,699","366,470","7,617,766","29,870","61,040","24,740","50,754","22,140","38,528","17,190","15,475","5,180","4,953","296,120","6,667,957","310,690","7,115,358","21,830","52,332","25,280","133,408","100,190","708,359","274,340","1,201,893","260,520","778,608","17,840","417,134",
