Earned Income Credit",,,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Amount of AGI,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,Number of returns,Amount,
,,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),(26),(27),(28),(29),(30),(31),(32),(33),(34),(35),(36),(37),(38),(39),(40),(41),(42),(43),(44),(45),(46),(47),(48),(49),(50),(51),(52),(53),(54),(55),(56),(57),(58),(59),(60),(61),(62),(63),(64),(65),(66),(67),(68),(69),(70),(71),(72),(73),(74),(75),(76),(77),(78),(79),(80),(81),(82),(83),(84),(85),(86),(87),(88),(89),(90),(91),(92),(93),(94),(95),(96),(97),(98),(99),(100),(101),(102),(103),(104),(105),(106),(107),(108),(109),(110),(111),(112),(113),(114),(115),(116),(117),(118),(119),(120),(121),(122),(123),(124),(125),(126),(127),(128),(129),(130),(131),(132),(133),(134),(135),(136),(137),(138),(139),(140),(141),(142),(143),(144),(145),(146),(147),(148),(149),
01,"$1 under $10,000","48,860","41,250","3,140","3,980","42,930","3,170","19,930","28,800","43,140","8,960","2,110",970,"1,140",280,"4,560","12,270","249,814","48,860","253,367","35,570","186,434","7,240","3,091","4,050","4,127","3,680","2,666",270,109,"4,490","13,433","3,120","1,250","9,530","46,502",50,300,953,130,523,370,"-1,880","4,490","3,553",70,15,20,95,290,851,80,312,690,628,"48,450","522,692","48,450","504,879","10,040","17,813",420,"8,114","2,086",330,"5,117",180,169,180,108,260,838,130,48,360,964,400,"1,082",170,"1,217",0,0,0,0,**,**,210,298,**,**,60,15,"1,250","2,362",970,255,0,0,280,97,170,23,100,3,0,0,**,**,**,**,40,12,0,0,"3,610","2,661",740,"4,249",770,"4,146",**,**,"40,560","34,830","13,110","15,503","12,010","14,073","4,240","2,956","1,330","1,142",440,358,920,235,"4,990","3,035",0,0,0,0,"2,480","1,123","39,180","32,908","39,080","32,587",140,308,
01,"$10,000 under $25,000","70,630","43,120","8,130","18,240","64,280","3,250","31,050","55,070","115,030","42,070","1,860","1,000",870,230,"16,400","16,620","1,197,142","70,630","1,211,539","54,670","890,568","9,630","6,845","5,370","10,526","4,920","6,919",820,275,"11,130","88,379","4,040","6,255","15,260","184,383",80,"1,230","5,721","7,530","14,423",850,509,"12,860","14,397",400,93,**,**,600,"1,715",290,"1,002","2,960","2,485","69,620","1,050,637","69,620","1,026,949","12,770","23,688","1,010","24,137","17,984",810,"14,464",630,"1,089",340,316,680,"1,943",420,170,890,"2,825","1,000","3,221",470,"3,428",**,**,**,**,30,42,650,"2,106",80,770,"2,660","1,771","43,020","233,349","42,630","23,630",**,**,990,410,"16,270","5,378",490,21,800,254,"2,770","1,270","5,670",931,"7,990","2,874",50,17,"9,350","15,362","2,260","11,515","2,350","11,432","2,300","1,256","67,220","213,071","27,540","98,556","25,250","87,218","19,590","33,643","3,410","3,061","1,150",901,"30,940","18,252","39,810","35,312",0,0,0,0,"4,630","4,669","64,040","182,305","63,790","181,571",390,734,
01,"$25,000 under $50,000","74,140","39,520","15,720","16,630","67,240","3,440","35,950","56,260","131,880","42,770","1,270",730,540,80,"14,370","19,450","2,692,248","74,140","2,717,444","61,080","2,100,609","13,760","10,732","7,830","19,385","7,220","13,251","3,950","1,218","7,200","53,031","5,850","16,145","19,170","370,451",120,"1,810","9,508","15,570","119,233","1,570","8,637","14,390","25,196","1,470",353,50,385,890,"3,895",890,"3,354","7,640","7,765","71,480","1,153,839","71,480","1,127,892","13,280","25,947","2,650","59,292","101,894","1,670","25,825","2,250","4,455",370,519,"1,920","5,312","1,320",513,"2,330","9,332","2,640","10,597","1,560","9,901",60,329,70,43,**,**,"2,030","10,142",150,"1,599","5,530","8,439","73,400","1,462,559","72,990","159,566",0,0,"1,810","1,487","31,870","37,229","1,740",101,"2,670","1,635","4,240","4,451","11,500","2,081","22,340","28,614",220,232,"4,930","11,924","2,520","12,015","2,760","13,499","3,160","2,093","72,680","299,089","16,660","36,760","14,800","32,203","14,870","29,599","2,770","2,395",740,666,"56,410","122,337","59,560","137,491",**,**,0,0,"9,150","13,051","64,720","174,070","64,250","172,682",690,"1,388",
01,"$50,000 under $75,000","46,680","20,070","18,200","6,930","42,050","2,280","26,120","32,450","92,370","27,610",330,120,210,**,"6,200","14,500","2,880,861","46,680","2,905,031","38,980","2,164,280","13,090","11,751","7,940","26,225","7,410","18,806","6,740","2,199","5,160","46,000","6,240","23,726","14,880","399,895",130,"1,630","8,844","11,540","194,337","1,740","15,701","11,140","24,170","1,320",326,70,584,750,"4,493",880,"4,043","5,870","6,405","42,980","776,928","42,980","758,904","9,290","18,025","3,690","83,296","232,149","1,590","25,371","3,410","10,531",250,531,"3,060","8,563","2,100",941,"3,270","17,785","3,680","19,749","2,630","17,939",40,223,80,108,30,58,"2,880","15,887",220,"2,390","4,960","11,265","46,590","2,000,528","46,540","246,236",0,0,660,"1,352","19,060","40,230","2,220",176,"1,460",784,"2,660","3,272","2,890",484,"15,010","34,860",190,325,"3,660","9,507",580,"3,394",890,"4,839","1,130","1,067","46,100","308,259",380,158,300,126,"3,510","6,296","1,830","1,675",160,176,"42,890","206,005","43,830","218,248",0,0,0,0,"8,780","17,991","37,840","107,437","37,280","105,381",810,"2,055",
01,"$75,000 under $100,000","34,080","9,220","20,790","3,350","30,940","1,510","20,310","23,460","79,820","24,990",140,40,90,0,"3,640","10,790","2,961,548","34,080","2,982,217","29,550","2,258,832","11,890","11,577","7,500","26,869","6,980","19,286","7,790","3,291","4,210","40,764","5,870","31,188","11,490","379,145",110,"1,310","6,363","8,380","184,476","1,680","24,509","8,340","20,669","1,150",306,80,911,600,"4,290",710,"3,671","3,970","4,421","29,970","623,592","29,970","610,570","6,500","13,022","4,110","94,677","358,439","1,130","17,657","3,920","17,056",170,424,"3,740","11,280","2,540","1,115","3,760","26,059","4,100","28,148","3,380","24,484",60,231,130,94,50,63,"3,260","18,928",270,"3,821","4,530","12,694","34,050","2,223,549","34,020","291,129",**,**,280,939,"15,560","41,962","2,220",242,"1,460",760,"2,330","3,023",0,0,"13,230","37,091",150,344,"3,050","8,540",140,694,320,"1,657",460,556,"33,810","337,520",0,0,0,0,680,"1,104","1,730","1,594",20,28,"33,300","249,167","33,490","260,230",**,**,0,0,"6,770","17,727","27,280","94,549","26,680","91,893",860,"2,656",
01,"$100,000 under $200,000","50,890","6,520","41,600","2,270","46,420","2,440","31,500","30,860","140,350","47,920",50,**,50,0,"3,610","15,140","6,817,482","50,890","6,865,103","46,240","5,381,545","22,310","27,867","14,860","74,870","13,950","56,200","19,270","11,026","7,460","112,054","12,340","108,280","17,690","719,360",270,"1,630","7,832","10,520","260,158","4,260","102,493","15,740","47,621","2,800",747,300,"4,169","1,190","11,367","1,260","6,857","7,170","7,869","42,230","970,254","42,230","953,968","7,960","16,285","8,660","247,081","1,215,378","1,560","26,587","8,380","56,397",260,795,"8,160","30,442","5,480","2,664","8,070","71,154","8,660","76,402","7,480","68,515",100,622,340,231,180,995,"7,400","60,323",650,"12,115","9,100","42,850","50,870","5,547,156","50,850","839,704",60,149,200,971,"28,460","83,317","4,720",860,"3,470","1,803","4,720","6,529",0,0,"24,410","72,100",170,443,"5,510","20,038",**,**,220,"1,151",330,616,"50,640","881,261",0,0,0,0,110,240,"3,950","3,868",0,0,"50,700","756,387","50,750","783,630",270,64,80,33,"15,050","56,962","35,790","153,598","34,510","144,300","1,780","9,298",
01,"$200,000 under $500,000","9,320",880,"8,170",220,"8,530",520,"6,800","3,350","26,830","9,380",**,0,**,0,200,"3,280","2,556,662","9,320","2,593,312","8,380","1,682,144","6,380","18,855","5,010","67,740","4,780","49,130","3,970","5,187","1,900","90,239","4,700","137,311","3,580","243,230",100,140,721,"1,970","53,684","2,750","232,537","2,980","36,650",360,93,350,"9,396",970,"13,212",250,"2,370",0,0,"5,760","136,261","5,760","133,389","1,370","2,872","3,560","135,963","1,021,590",210,"5,321","3,460","46,362",100,272,"3,390","20,084","1,940","1,111","3,400","33,538","3,560","36,342","3,050","39,436",70,455,170,75,250,"1,759","3,270","37,886",340,"14,356","3,590","53,917","9,320","2,228,861","9,320","434,679",90,432,40,241,"5,980","16,920","2,140","1,346",580,305,0,0,0,0,"4,240","12,463",20,61,"1,810","13,359",0,0,40,244,50,191,"9,250","446,123",0,0,0,0,0,0,0,0,0,0,"9,310","417,760","9,320","440,422","3,100","2,100","3,810","3,981","4,400","48,671","4,910","53,678","3,960","34,131","1,260","19,547",
01,"$500,000 or more","1,610",160,"1,400",20,"1,490",80,"1,430",250,"4,540","1,580",0,0,0,0,**,670,"1,840,046","1,610","1,863,803","1,410","615,991","1,470","28,938","1,280","85,443","1,250","70,175",780,"10,181",460,"46,956","1,310","286,942",530,"45,904",30,0,0,340,"10,397","1,160","664,260",880,"23,757",**,**,130,"8,198",450,"7,377",60,653,0,0,590,"13,943",590,"13,549",200,395,"1,020","90,639","1,277,468",**,**,970,"53,310",40,93,960,"10,908",400,329,980,"9,785","1,020","11,930",740,"12,100",**,**,50,10,260,"5,330",980,"49,023",130,"12,562","1,040","95,262","1,610","1,640,149","1,610","464,409",60,"1,024",0,0,"1,010","6,715",840,"2,315",50,37,0,0,0,0,**,**,0,0,550,"6,283",0,0,0,0,0,0,"1,600","482,824",0,0,0,0,0,0,0,0,0,0,"1,610","457,693","1,600","479,758","1,050","3,817","1,410","11,378",740,"60,410",860,"62,410",360,"15,088",580,"47,321",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,,"336,900","158,400","127,190","45,020","310,150","13,590","162,980","230,140","651,880","213,000","5,200","3,620","1,590",720,"49,200","89,840","19,673,961","335,810","19,887,665","282,040","14,062,379","95,130","143,988","50,120","362,986","46,710","277,226","28,990","35,916","42,010","479,266","44,410","871,836","79,270","1,664,476","5,750","5,180","18,484","48,510","687,557","16,060","1,362,413","71,670","213,704","6,190","1,579","1,060","25,107","7,240","54,151","5,180","25,647","27,290","29,352","317,070","5,423,176","317,070","5,305,043","60,230","118,121","16,110","642,012","4,040,684","5,390","109,886","14,930","194,601",940,"1,367","13,830","51,019","8,740","4,335","15,100","108,803","16,040","121,381","10,620","90,306",170,893,390,256,750,"8,556","13,440","253,225","1,240","36,871","35,550","319,388","257,280","13,874,080","256,000","2,244,910",200,"3,094","4,060","4,646","121,850","246,604","14,650","9,551","10,960","5,980","13,730","15,594","26,590","4,693","88,590","195,512",940,"1,764","34,060","92,874","6,560","31,584","7,440","34,929","10,450","7,755","318,890","2,826,705","57,820","141,196","52,140","127,557","48,670","89,848","11,420","10,305","2,820","2,655","215,870","1,995,300","233,720","2,138,098","3,760","8,012","5,440","21,991","47,450","213,989","276,300","902,178","270,460","770,521","8,470","129,628",
